id	name	level	quality	gear_score	category	aliases
18945	大师级诅咒法杖	6	3	9	武器	NULL
18946	大师级诅咒法杖	6	4	10	武器	NULL
19167	大师级赤炎法杖	6	0	6	武器	NULL
19168	大师级赤炎法杖	6	1	7	武器	NULL
19169	大师级赤炎法杖	6	2	8	武器	NULL
19170	大师级赤炎法杖	6	3	9	武器	NULL
19171	大师级赤炎法杖	6	4	10	武器	NULL
20462	大师级赤炎镰刀	6	0	6	武器	NULL
20463	大师级赤炎镰刀	6	1	7	武器	NULL
20464	大师级赤炎镰刀	6	2	8	武器	NULL
20465	大师级赤炎镰刀	6	3	9	武器	NULL
20466	大师级赤炎镰刀	6	4	10	武器	NULL
18817	大师级轻便十字弓	6	0	6	武器	NULL
18818	大师级轻便十字弓	6	1	7	武器	NULL
18819	大师级轻便十字弓	6	2	8	武器	NULL
18820	大师级轻便十字弓	6	3	9	武器	NULL
18821	大师级轻便十字弓	6	4	10	武器	NULL
20162	大师级遏怒拳刃	6	0	6	武器	NULL
20163	大师级遏怒拳刃	6	1	7	武器	NULL
20164	大师级遏怒拳刃	6	2	8	武器	NULL
20165	大师级遏怒拳刃	6	3	9	武器	NULL
20166	大师级遏怒拳刃	6	4	10	武器	NULL
18792	大师级重型十字弓	6	0	6	武器	NULL
18793	大师级重型十字弓	6	1	7	武器	NULL
18794	大师级重型十字弓	6	2	8	武器	NULL
18795	大师级重型十字弓	6	3	9	武器	NULL
18796	大师级重型十字弓	6	4	10	武器	NULL
21062	大师级重型锤杖	6	0	6	武器	NULL
21063	大师级重型锤杖	6	1	7	武器	NULL
21064	大师级重型锤杖	6	2	8	武器	NULL
21065	大师级重型锤杖	6	3	9	武器	NULL
21066	大师级重型锤杖	6	4	10	武器	NULL
19192	大师级野火法杖	6	0	6	武器	NULL
19193	大师级野火法杖	6	1	7	武器	NULL
19194	大师级野火法杖	6	2	8	武器	NULL
19195	大师级野火法杖	6	3	9	武器	NULL
19196	大师级野火法杖	6	4	10	武器	NULL
20042	大师级钩爪	6	0	6	武器	NULL
20043	大师级钩爪	6	1	7	武器	NULL
20044	大师级钩爪	6	2	8	武器	NULL
20045	大师级钩爪	6	3	9	武器	NULL
20046	大师级钩爪	6	4	10	武器	NULL
20712	大师级铁头棒	6	0	6	武器	NULL
20713	大师级铁头棒	6	1	7	武器	NULL
20714	大师级铁头棒	6	2	8	武器	NULL
20715	大师级铁头棒	6	3	9	武器	NULL
20716	大师级铁头棒	6	4	10	武器	NULL
20737	大师级铁棍	6	0	6	武器	NULL
20738	大师级铁棍	6	1	7	武器	NULL
20739	大师级铁棍	6	2	8	武器	NULL
20740	大师级铁棍	6	3	9	武器	NULL
20741	大师级铁棍	6	4	10	武器	NULL
19967	大师级铁须法杖	6	0	6	武器	NULL
19968	大师级铁须法杖	6	1	7	武器	NULL
19969	大师级铁须法杖	6	2	8	武器	NULL
19970	大师级铁须法杖	6	3	9	武器	NULL
19971	大师级铁须法杖	6	4	10	武器	NULL
20862	大师级锤子	6	0	6	武器	NULL
20863	大师级锤子	6	1	7	武器	NULL
20864	大师级锤子	6	2	8	武器	NULL
20865	大师级锤子	6	3	9	武器	NULL
20866	大师级锤子	6	4	10	武器	NULL
21037	大师级锤杖	6	0	6	武器	NULL
21038	大师级锤杖	6	1	7	武器	NULL
21039	大师级锤杖	6	2	8	武器	NULL
21040	大师级锤杖	6	3	9	武器	NULL
21041	大师级锤杖	6	4	10	武器	NULL
20962	大师级锻造之锤	6	0	6	武器	NULL
20963	大师级锻造之锤	6	1	7	武器	NULL
20964	大师级锻造之锤	6	2	8	武器	NULL
20965	大师级锻造之锤	6	3	9	武器	NULL
20966	大师级锻造之锤	6	4	10	武器	NULL
17803	大师级镰刀	6	0	6	武器	NULL
21639	大师级镰刀	6	1	7	武器	NULL
21640	大师级镰刀	6	2	8	武器	NULL
21641	大师级镰刀	6	3	9	武器	NULL
21642	大师级镰刀	6	4	10	武器	NULL
20237	大师级长刀	6	0	6	武器	NULL
20238	大师级长刀	6	1	7	武器	NULL
20239	大师级长刀	6	2	8	武器	NULL
20240	大师级长刀	6	3	9	武器	NULL
20241	大师级长刀	6	4	10	武器	NULL
18642	大师级长弓	6	0	6	武器	NULL
18643	大师级长弓	6	1	7	武器	NULL
18644	大师级长弓	6	2	8	武器	NULL
18645	大师级长弓	6	3	9	武器	NULL
18646	大师级长弓	6	4	10	武器	NULL
20212	大师级长枪	6	0	6	武器	NULL
20213	大师级长枪	6	1	7	武器	NULL
20214	大师级长枪	6	2	8	武器	NULL
20215	大师级长枪	6	3	9	武器	NULL
20216	大师级长枪	6	4	10	武器	NULL
20187	大师级长矛	6	0	6	武器	NULL
20188	大师级长矛	6	1	7	武器	NULL
20189	大师级长矛	6	2	8	武器	NULL
20190	大师级长矛	6	3	9	武器	NULL
20191	大师级长矛	6	4	10	武器	NULL
20887	大师级长锤	6	0	6	武器	NULL
20888	大师级长锤	6	1	7	武器	NULL
20889	大师级长锤	6	2	8	武器	NULL
20890	大师级长锤	6	3	9	武器	NULL
20891	大师级长锤	6	4	10	武器	NULL
20562	大师级阔刃大剑	6	0	6	武器	NULL
20563	大师级阔刃大剑	6	1	7	武器	NULL
20564	大师级阔刃大剑	6	2	8	武器	NULL
20565	大师级阔刃大剑	6	3	9	武器	NULL
20566	大师级阔刃大剑	6	4	10	武器	NULL
20537	大师级阔剑	6	0	6	武器	NULL
20538	大师级阔剑	6	1	7	武器	NULL
20539	大师级阔剑	6	2	8	武器	NULL
20540	大师级阔剑	6	3	9	武器	NULL
20541	大师级阔剑	6	4	10	武器	NULL
21337	大师级阿瓦隆之拳	6	0	6	武器	NULL
21338	大师级阿瓦隆之拳	6	1	7	武器	NULL
21339	大师级阿瓦隆之拳	6	2	8	武器	NULL
21340	大师级阿瓦隆之拳	6	3	9	武器	NULL
21341	大师级阿瓦隆之拳	6	4	10	武器	NULL
17818	大师级阿瓦隆剥皮刀	6	0	6	武器	NULL
21699	大师级阿瓦隆剥皮刀	6	1	7	武器	NULL
21700	大师级阿瓦隆剥皮刀	6	2	8	武器	NULL
21701	大师级阿瓦隆剥皮刀	6	3	9	武器	NULL
21702	大师级阿瓦隆剥皮刀	6	4	10	武器	NULL
17778	大师级阿瓦隆十字镐	6	0	6	武器	NULL
21539	大师级阿瓦隆十字镐	6	1	7	武器	NULL
21540	大师级阿瓦隆十字镐	6	2	8	武器	NULL
21541	大师级阿瓦隆十字镐	6	3	9	武器	NULL
21542	大师级阿瓦隆十字镐	6	4	10	武器	NULL
17798	大师级阿瓦隆斧	6	0	6	武器	NULL
21619	大师级阿瓦隆斧	6	1	7	武器	NULL
21620	大师级阿瓦隆斧	6	2	8	武器	NULL
21621	大师级阿瓦隆斧	6	3	9	武器	NULL
21622	大师级阿瓦隆斧	6	4	10	武器	NULL
17788	大师级阿瓦隆石锤	6	0	6	武器	NULL
21579	大师级阿瓦隆石锤	6	1	7	武器	NULL
21580	大师级阿瓦隆石锤	6	2	8	武器	NULL
21581	大师级阿瓦隆石锤	6	3	9	武器	NULL
21582	大师级阿瓦隆石锤	6	4	10	武器	NULL
17828	大师级阿瓦隆破坏锤	6	0	6	武器	NULL
21739	大师级阿瓦隆破坏锤	6	1	7	武器	NULL
21740	大师级阿瓦隆破坏锤	6	2	8	武器	NULL
21741	大师级阿瓦隆破坏锤	6	3	9	武器	NULL
21742	大师级阿瓦隆破坏锤	6	4	10	武器	NULL
17808	大师级阿瓦隆镰刀	6	0	6	武器	NULL
21659	大师级阿瓦隆镰刀	6	1	7	武器	NULL
21660	大师级阿瓦隆镰刀	6	2	8	武器	NULL
21661	大师级阿瓦隆镰刀	6	3	9	武器	NULL
21662	大师级阿瓦隆镰刀	6	4	10	武器	NULL
17838	大师级阿瓦隆鱼竿	6	0	6	武器	NULL
21779	大师级阿瓦隆鱼竿	6	1	7	武器	NULL
21780	大师级阿瓦隆鱼竿	6	2	8	武器	NULL
21781	大师级阿瓦隆鱼竿	6	3	9	武器	NULL
21782	大师级阿瓦隆鱼竿	6	4	10	武器	NULL
19367	大师级霜雪法杖	6	0	6	武器	NULL
19368	大师级霜雪法杖	6	1	7	武器	NULL
19369	大师级霜雪法杖	6	2	8	武器	NULL
19370	大师级霜雪法杖	6	3	9	武器	NULL
19371	大师级霜雪法杖	6	4	10	武器	NULL
18867	大师级霹雳连弩	6	0	6	武器	NULL
18868	大师级霹雳连弩	6	1	7	武器	NULL
18869	大师级霹雳连弩	6	2	8	武器	NULL
18870	大师级霹雳连弩	6	3	9	武器	NULL
18871	大师级霹雳连弩	6	4	10	武器	NULL
17833	大师级鱼竿	6	0	6	武器	NULL
21759	大师级鱼竿	6	1	7	武器	NULL
21760	大师级鱼竿	6	2	8	武器	NULL
21761	大师级鱼竿	6	3	9	武器	NULL
21762	大师级鱼竿	6	4	10	武器	NULL
20262	大师级鹭鸶长矛	6	0	6	武器	NULL
20263	大师级鹭鸶长矛	6	1	7	武器	NULL
20264	大师级鹭鸶长矛	6	2	8	武器	NULL
20265	大师级鹭鸶长矛	6	3	9	武器	NULL
20266	大师级鹭鸶长矛	6	4	10	武器	NULL
20787	大师级黑僧棍	6	0	6	武器	NULL
20788	大师级黑僧棍	6	1	7	武器	NULL
20789	大师级黑僧棍	6	2	8	武器	NULL
20790	大师级黑僧棍	6	3	9	武器	NULL
20791	大师级黑僧棍	6	4	10	武器	NULL
20115	大师级黑掌拳套	6	0	6	武器	NULL
20116	大师级黑掌拳套	6	1	7	武器	NULL
20117	大师级黑掌拳套	6	2	8	武器	NULL
20118	大师级黑掌拳套	6	3	9	武器	NULL
23237	大师级黑掌拳套	6	4	10	武器	NULL
20317	宗师级三叉戟	7	0	7	武器	NULL
20318	宗师级三叉戟	7	1	8	武器	NULL
20319	宗师级三叉戟	7	2	9	武器	NULL
20320	宗师级三叉戟	7	3	10	武器	NULL
20321	宗师级三叉戟	7	4	11	武器	NULL
21317	宗师级乌鸦之爪	7	0	7	武器	NULL
21318	宗师级乌鸦之爪	7	1	8	武器	NULL
21319	宗师级乌鸦之爪	7	2	9	武器	NULL
21320	宗师级乌鸦之爪	7	3	10	武器	NULL
21321	宗师级乌鸦之爪	7	4	11	武器	NULL
18672	宗师级低语之弓	7	0	7	武器	NULL
18673	宗师级低语之弓	7	1	8	武器	NULL
18674	宗师级低语之弓	7	2	9	武器	NULL
18675	宗师级低语之弓	7	3	10	武器	NULL
18676	宗师级低语之弓	7	4	11	武器	NULL
20142	宗师级冥使匕首	7	0	7	武器	NULL
20143	宗师级冥使匕首	7	1	8	武器	NULL
20144	宗师级冥使匕首	7	2	9	武器	NULL
20145	宗师级冥使匕首	7	3	10	武器	NULL
20146	宗师级冥使匕首	7	4	11	武器	NULL
19447	宗师级冰嚎法杖	7	0	7	武器	NULL
19448	宗师级冰嚎法杖	7	1	8	武器	NULL
19449	宗师级冰嚎法杖	7	2	9	武器	NULL
19450	宗师级冰嚎法杖	7	3	10	武器	NULL
19451	宗师级冰嚎法杖	7	4	11	武器	NULL
19347	宗师级冰封法杖	7	0	7	武器	NULL
19348	宗师级冰封法杖	7	1	8	武器	NULL
19349	宗师级冰封法杖	7	2	9	武器	NULL
19350	宗师级冰封法杖	7	3	10	武器	NULL
19351	宗师级冰封法杖	7	4	11	武器	NULL
19397	宗师级冰针法杖	7	0	7	武器	NULL
19398	宗师级冰针法杖	7	1	8	武器	NULL
19399	宗师级冰针法杖	7	2	9	武器	NULL
19400	宗师级冰针法杖	7	3	10	武器	NULL
19401	宗师级冰针法杖	7	4	11	武器	NULL
17814	宗师级剥皮刀	7	0	7	武器	NULL
21683	宗师级剥皮刀	7	1	8	武器	NULL
21684	宗师级剥皮刀	7	2	9	武器	NULL
21685	宗师级剥皮刀	7	3	10	武器	NULL
21686	宗师级剥皮刀	7	4	11	武器	NULL
19997	宗师级匕首	7	0	7	武器	NULL
19998	宗师级匕首	7	1	8	武器	NULL
19999	宗师级匕首	7	2	9	武器	NULL
20000	宗师级匕首	7	3	10	武器	NULL
20001	宗师级匕首	7	4	11	武器	NULL
18772	宗师级十字弓	7	0	7	武器	NULL
18773	宗师级十字弓	7	1	8	武器	NULL
18774	宗师级十字弓	7	2	9	武器	NULL
18775	宗师级十字弓	7	3	10	武器	NULL
18776	宗师级十字弓	7	4	11	武器	NULL
17774	宗师级十字镐	7	0	7	武器	NULL
21523	宗师级十字镐	7	1	8	武器	NULL
21524	宗师级十字镐	7	2	9	武器	NULL
21525	宗师级十字镐	7	3	10	武器	NULL
21526	宗师级十字镐	7	4	11	武器	NULL
21142	宗师级卡姆兰锤杖	7	0	7	武器	NULL
21143	宗师级卡姆兰锤杖	7	1	8	武器	NULL
21144	宗师级卡姆兰锤杖	7	2	9	武器	NULL
21145	宗师级卡姆兰锤杖	7	3	10	武器	NULL
21146	宗师级卡姆兰锤杖	7	4	11	武器	NULL
20667	宗师级双刀	7	0	7	武器	NULL
20668	宗师级双刀	7	1	8	武器	NULL
20669	宗师级双刀	7	2	9	武器	NULL
20670	宗师级双刀	7	3	10	武器	NULL
20671	宗师级双刀	7	4	11	武器	NULL
20767	宗师级双刃棍	7	0	7	武器	NULL
20768	宗师级双刃棍	7	1	8	武器	NULL
20769	宗师级双刃棍	7	2	9	武器	NULL
20770	宗师级双刃棍	7	3	10	武器	NULL
20771	宗师级双刃棍	7	4	11	武器	NULL
20592	宗师级双剑	7	0	7	武器	NULL
20593	宗师级双剑	7	1	8	武器	NULL
20594	宗师级双剑	7	2	9	武器	NULL
20595	宗师级双剑	7	3	10	武器	NULL
20596	宗师级双剑	7	4	11	武器	NULL
20022	宗师级双匕首	7	0	7	武器	NULL
20023	宗师级双匕首	7	1	8	武器	NULL
20024	宗师级双匕首	7	2	9	武器	NULL
20025	宗师级双匕首	7	3	10	武器	NULL
20026	宗师级双匕首	7	4	11	武器	NULL
19097	宗师级召影法杖	7	0	7	武器	NULL
19098	宗师级召影法杖	7	1	8	武器	NULL
19099	宗师级召影法杖	7	2	9	武器	NULL
19100	宗师级召影法杖	7	3	10	武器	NULL
19101	宗师级召影法杖	7	4	11	武器	NULL
18697	宗师级哀啸之弓	7	0	7	武器	NULL
18698	宗师级哀啸之弓	7	1	8	武器	NULL
18699	宗师级哀啸之弓	7	2	9	武器	NULL
18700	宗师级哀啸之弓	7	3	10	武器	NULL
18701	宗师级哀啸之弓	7	4	11	武器	NULL
18897	宗师级围城弓	7	0	7	武器	NULL
18898	宗师级围城弓	7	1	8	武器	NULL
18899	宗师级围城弓	7	2	9	武器	NULL
18900	宗师级围城弓	7	3	10	武器	NULL
18901	宗师级围城弓	7	4	11	武器	NULL
19797	宗师级堕神法杖	7	0	7	武器	NULL
19798	宗师级堕神法杖	7	1	8	武器	NULL
19799	宗师级堕神法杖	7	2	9	武器	NULL
19800	宗师级堕神法杖	7	3	10	武器	NULL
19801	宗师级堕神法杖	7	4	11	武器	NULL
19747	宗师级堕落法杖	7	0	7	武器	NULL
19748	宗师级堕落法杖	7	1	8	武器	NULL
19749	宗师级堕落法杖	7	2	9	武器	NULL
19750	宗师级堕落法杖	7	3	10	武器	NULL
19751	宗师级堕落法杖	7	4	11	武器	NULL
18922	宗师级塑能炮	7	0	7	武器	NULL
18923	宗师级塑能炮	7	1	8	武器	NULL
18924	宗师级塑能炮	7	2	9	武器	NULL
18925	宗师级塑能炮	7	3	10	武器	NULL
18926	宗师级塑能炮	7	4	11	武器	NULL
19622	宗师级夜祷之戒	7	0	7	武器	NULL
19623	宗师级夜祷之戒	7	1	8	武器	NULL
19624	宗师级夜祷之戒	7	2	9	武器	NULL
19625	宗师级夜祷之戒	7	3	10	武器	NULL
19626	宗师级夜祷之戒	7	4	11	武器	NULL
19072	宗师级天谴法杖	7	0	7	武器	NULL
19073	宗师级天谴法杖	7	1	8	武器	NULL
19074	宗师级天谴法杖	7	2	9	武器	NULL
19075	宗师级天谴法杖	7	3	10	武器	NULL
19076	宗师级天谴法杖	7	4	11	武器	NULL
19297	宗师级天霜法杖	7	0	7	武器	NULL
19298	宗师级天霜法杖	7	1	8	武器	NULL
19299	宗师级天霜法杖	7	2	9	武器	NULL
19300	宗师级天霜法杖	7	3	10	武器	NULL
19301	宗师级天霜法杖	7	4	11	武器	NULL
19472	宗师级奥术法杖	7	0	7	武器	NULL
19473	宗师级奥术法杖	7	1	8	武器	NULL
19474	宗师级奥术法杖	7	2	9	武器	NULL
19475	宗师级奥术法杖	7	3	10	武器	NULL
19476	宗师级奥术法杖	7	4	11	武器	NULL
20992	宗师级守林木桩	7	0	7	武器	NULL
20993	宗师级守林木桩	7	1	8	武器	NULL
20994	宗师级守林木桩	7	2	9	武器	NULL
20995	宗师级守林木桩	7	3	10	武器	NULL
20996	宗师级守林木桩	7	4	11	武器	NULL
21167	宗师级守誓双锤	7	0	7	武器	NULL
21168	宗师级守誓双锤	7	1	8	武器	NULL
21169	宗师级守誓双锤	7	2	9	武器	NULL
21170	宗师级守誓双锤	7	3	10	武器	NULL
21171	宗师级守誓双锤	7	4	11	武器	NULL
21242	宗师级尖刺护手	7	0	7	武器	NULL
21243	宗师级尖刺护手	7	1	8	武器	NULL
21244	宗师级尖刺护手	7	2	9	武器	NULL
21245	宗师级尖刺护手	7	3	10	武器	NULL
21246	宗师级尖刺护手	7	4	11	武器	NULL
19697	宗师级崇高法杖	7	0	7	武器	NULL
19698	宗师级崇高法杖	7	1	8	武器	NULL
19699	宗师级崇高法杖	7	2	9	武器	NULL
19700	宗师级崇高法杖	7	3	10	武器	NULL
19701	宗师级崇高法杖	7	4	11	武器	NULL
20392	宗师级巨斧	7	0	7	武器	NULL
20393	宗师级巨斧	7	1	8	武器	NULL
20394	宗师级巨斧	7	2	9	武器	NULL
20395	宗师级巨斧	7	3	10	武器	NULL
20396	宗师级巨斧	7	4	11	武器	NULL
20917	宗师级巨锤	7	0	7	武器	NULL
20918	宗师级巨锤	7	1	8	武器	NULL
20919	宗师级巨锤	7	2	9	武器	NULL
20920	宗师级巨锤	7	3	10	武器	NULL
20921	宗师级巨锤	7	4	11	武器	NULL
19547	宗师级巫师法杖	7	0	7	武器	NULL
19548	宗师级巫师法杖	7	1	8	武器	NULL
19549	宗师级巫师法杖	7	2	9	武器	NULL
19550	宗师级巫师法杖	7	3	10	武器	NULL
19551	宗师级巫师法杖	7	4	11	武器	NULL
18722	宗师级巴顿弓	7	0	7	武器	NULL
18723	宗师级巴顿弓	7	1	8	武器	NULL
18724	宗师级巴顿弓	7	2	9	武器	NULL
18725	宗师级巴顿弓	7	3	10	武器	NULL
18726	宗师级巴顿弓	7	4	11	武器	NULL
18597	宗师级弓箭	7	0	7	武器	NULL
18598	宗师级弓箭	7	1	8	武器	NULL
18599	宗师级弓箭	7	2	9	武器	NULL
18600	宗师级弓箭	7	3	10	武器	NULL
18601	宗师级弓箭	7	4	11	武器	NULL
19897	宗师级德鲁伊法杖	7	0	7	武器	NULL
19898	宗师级德鲁伊法杖	7	1	8	武器	NULL
19899	宗师级德鲁伊法杖	7	2	9	武器	NULL
19900	宗师级德鲁伊法杖	7	3	10	武器	NULL
19901	宗师级德鲁伊法杖	7	4	11	武器	NULL
20097	宗师级恶魔之牙	7	0	7	武器	NULL
20098	宗师级恶魔之牙	7	1	8	武器	NULL
20099	宗师级恶魔之牙	7	2	9	武器	NULL
20100	宗师级恶魔之牙	7	3	10	武器	NULL
20101	宗师级恶魔之牙	7	4	11	武器	NULL
18997	宗师级恶魔法杖	7	0	7	武器	NULL
18998	宗师级恶魔法杖	7	1	8	武器	NULL
18999	宗师级恶魔法杖	7	2	9	武器	NULL
19000	宗师级恶魔法杖	7	3	10	武器	NULL
19001	宗师级恶魔法杖	7	4	11	武器	NULL
18847	宗师级愁怨连弩	7	0	7	武器	NULL
18848	宗师级愁怨连弩	7	1	8	武器	NULL
18849	宗师级愁怨连弩	7	2	9	武器	NULL
18850	宗师级愁怨连弩	7	3	10	武器	NULL
18851	宗师级愁怨连弩	7	4	11	武器	NULL
18622	宗师级战弓	7	0	7	武器	NULL
18623	宗师级战弓	7	1	8	武器	NULL
18624	宗师级战弓	7	2	9	武器	NULL
18625	宗师级战弓	7	3	10	武器	NULL
18626	宗师级战弓	7	4	11	武器	NULL
20417	宗师级战戟	7	0	7	武器	NULL
20418	宗师级战戟	7	1	8	武器	NULL
20419	宗师级战戟	7	2	9	武器	NULL
20420	宗师级战戟	7	3	10	武器	NULL
20421	宗师级战戟	7	4	11	武器	NULL
21217	宗师级战斗护腕	7	0	7	武器	NULL
21218	宗师级战斗护腕	7	1	8	武器	NULL
21219	宗师级战斗护腕	7	2	9	武器	NULL
21220	宗师级战斗护腕	7	3	10	武器	NULL
21221	宗师级战斗护腕	7	4	11	武器	NULL
20367	宗师级战斧	7	0	7	武器	NULL
20368	宗师级战斧	7	1	8	武器	NULL
20369	宗师级战斧	7	2	9	武器	NULL
20370	宗师级战斧	7	3	10	武器	NULL
20371	宗师级战斧	7	4	11	武器	NULL
20692	宗师级拥王阔刃大剑	7	0	7	武器	NULL
20693	宗师级拥王阔刃大剑	7	1	8	武器	NULL
20694	宗师级拥王阔刃大剑	7	2	9	武器	NULL
20695	宗师级拥王阔刃大剑	7	3	10	武器	NULL
20696	宗师级拥王阔刃大剑	7	4	11	武器	NULL
20942	宗师级撼墓之锤	7	0	7	武器	NULL
20943	宗师级撼墓之锤	7	1	8	武器	NULL
20944	宗师级撼墓之锤	7	2	9	武器	NULL
20945	宗师级撼墓之锤	7	3	10	武器	NULL
20946	宗师级撼墓之锤	7	4	11	武器	NULL
19772	宗师级救赎法杖	7	0	7	武器	NULL
19773	宗师级救赎法杖	7	1	8	武器	NULL
19774	宗师级救赎法杖	7	2	9	武器	NULL
19775	宗师级救赎法杖	7	3	10	武器	NULL
19776	宗师级救赎法杖	7	4	11	武器	NULL
17794	宗师级斧头	7	0	7	武器	NULL
21603	宗师级斧头	7	1	8	武器	NULL
21604	宗师级斧头	7	2	9	武器	NULL
21605	宗师级斧头	7	3	10	武器	NULL
21606	宗师级斧头	7	4	11	武器	NULL
20642	宗师级断水剑	7	0	7	武器	NULL
20643	宗师级断水剑	7	1	8	武器	NULL
20644	宗师级断水剑	7	2	9	武器	NULL
20645	宗师级断水剑	7	3	10	武器	NULL
20646	宗师级断水剑	7	4	11	武器	NULL
21092	宗师级晨星	7	0	7	武器	NULL
21093	宗师级晨星	7	1	8	武器	NULL
21094	宗师级晨星	7	2	9	武器	NULL
21095	宗师级晨星	7	3	10	武器	NULL
21096	宗师级晨星	7	4	11	武器	NULL
19272	宗师级暮歌之戒	7	0	7	武器	NULL
19273	宗师级暮歌之戒	7	1	8	武器	NULL
19274	宗师级暮歌之戒	7	2	9	武器	NULL
19275	宗师级暮歌之戒	7	3	10	武器	NULL
19276	宗师级暮歌之戒	7	4	11	武器	NULL
19322	宗师级杰出天霜法杖	7	0	7	武器	NULL
19323	宗师级杰出天霜法杖	7	1	8	武器	NULL
19324	宗师级杰出天霜法杖	7	2	9	武器	NULL
19325	宗师级杰出天霜法杖	7	3	10	武器	NULL
19326	宗师级杰出天霜法杖	7	4	11	武器	NULL
19497	宗师级杰出奥术法杖	7	0	7	武器	NULL
19498	宗师级杰出奥术法杖	7	1	8	武器	NULL
19499	宗师级杰出奥术法杖	7	2	9	武器	NULL
19500	宗师级杰出奥术法杖	7	3	10	武器	NULL
19501	宗师级杰出奥术法杖	7	4	11	武器	NULL
19147	宗师级杰出火焰法杖	7	0	7	武器	NULL
19148	宗师级杰出火焰法杖	7	1	8	武器	NULL
19149	宗师级杰出火焰法杖	7	2	9	武器	NULL
19150	宗师级杰出火焰法杖	7	3	10	武器	NULL
19151	宗师级杰出火焰法杖	7	4	11	武器	NULL
19672	宗师级杰出神圣法杖	7	0	7	武器	NULL
19673	宗师级杰出神圣法杖	7	1	8	武器	NULL
19674	宗师级杰出神圣法杖	7	2	9	武器	NULL
19675	宗师级杰出神圣法杖	7	3	10	武器	NULL
19676	宗师级杰出神圣法杖	7	4	11	武器	NULL
19847	宗师级杰出自然法杖	7	0	7	武器	NULL
19848	宗师级杰出自然法杖	7	1	8	武器	NULL
19849	宗师级杰出自然法杖	7	2	9	武器	NULL
19850	宗师级杰出自然法杖	7	3	10	武器	NULL
19851	宗师级杰出自然法杖	7	4	11	武器	NULL
18972	宗师级杰出诅咒法杖	7	0	7	武器	NULL
18973	宗师级杰出诅咒法杖	7	1	8	武器	NULL
18974	宗师级杰出诅咒法杖	7	2	9	武器	NULL
18975	宗师级杰出诅咒法杖	7	3	10	武器	NULL
18976	宗师级杰出诅咒法杖	7	4	11	武器	NULL
21192	宗师级格斗手套	7	0	7	武器	NULL
21193	宗师级格斗手套	7	1	8	武器	NULL
21194	宗师级格斗手套	7	2	9	武器	NULL
21195	宗师级格斗手套	7	3	10	武器	NULL
21196	宗师级格斗手套	7	4	11	武器	NULL
21117	宗师级梦魇锤杖	7	0	7	武器	NULL
21118	宗师级梦魇锤杖	7	1	8	武器	NULL
21119	宗师级梦魇锤杖	7	2	9	武器	NULL
21120	宗师级梦魇锤杖	7	3	10	武器	NULL
21121	宗师级梦魇锤杖	7	4	11	武器	NULL
21017	宗师级正义之手大锤	7	0	7	武器	NULL
21018	宗师级正义之手大锤	7	1	8	武器	NULL
21019	宗师级正义之手大锤	7	2	9	武器	NULL
21020	宗师级正义之手大锤	7	3	10	武器	NULL
21021	宗师级正义之手大锤	7	4	11	武器	NULL
19422	宗师级永霜冰棱	7	0	7	武器	NULL
19423	宗师级永霜冰棱	7	1	8	武器	NULL
19424	宗师级永霜冰棱	7	2	9	武器	NULL
19425	宗师级永霜冰棱	7	3	10	武器	NULL
19426	宗师级永霜冰棱	7	4	11	武器	NULL
19722	宗师级注魂法杖	7	0	7	武器	NULL
19723	宗师级注魂法杖	7	1	8	武器	NULL
19724	宗师级注魂法杖	7	2	9	武器	NULL
19725	宗师级注魂法杖	7	3	10	武器	NULL
19726	宗师级注魂法杖	7	4	11	武器	NULL
19122	宗师级火焰法杖	7	0	7	武器	NULL
19123	宗师级火焰法杖	7	1	8	武器	NULL
19124	宗师级火焰法杖	7	2	9	武器	NULL
19125	宗师级火焰法杖	7	3	10	武器	NULL
19126	宗师级火焰法杖	7	4	11	武器	NULL
20817	宗师级灵魂之镰	7	0	7	武器	NULL
20818	宗师级灵魂之镰	7	1	8	武器	NULL
20819	宗师级灵魂之镰	7	2	9	武器	NULL
20820	宗师级灵魂之镰	7	3	10	武器	NULL
20821	宗师级灵魂之镰	7	4	11	武器	NULL
19947	宗师级灾荒法杖	7	0	7	武器	NULL
19948	宗师级灾荒法杖	7	1	8	武器	NULL
19949	宗师级灾荒法杖	7	2	9	武器	NULL
19950	宗师级灾荒法杖	7	3	10	武器	NULL
19951	宗师级灾荒法杖	7	4	11	武器	NULL
19222	宗师级炎狱法杖	7	0	7	武器	NULL
19223	宗师级炎狱法杖	7	1	8	武器	NULL
19224	宗师级炎狱法杖	7	2	9	武器	NULL
19225	宗师级炎狱法杖	7	3	10	武器	NULL
19226	宗师级炎狱法杖	7	4	11	武器	NULL
19247	宗师级炙天法杖	7	0	7	武器	NULL
19248	宗师级炙天法杖	7	1	8	武器	NULL
19249	宗师级炙天法杖	7	2	9	武器	NULL
19250	宗师级炙天法杖	7	3	10	武器	NULL
19251	宗师级炙天法杖	7	4	11	武器	NULL
21292	宗师级炼狱火之手	7	0	7	武器	NULL
21293	宗师级炼狱火之手	7	1	8	武器	NULL
21294	宗师级炼狱火之手	7	2	9	武器	NULL
21295	宗师级炼狱火之手	7	3	10	武器	NULL
21296	宗师级炼狱火之手	7	4	11	武器	NULL
21267	宗师级熊卫士之击	7	0	7	武器	NULL
21268	宗师级熊卫士之击	7	1	8	武器	NULL
21269	宗师级熊卫士之击	7	2	9	武器	NULL
