id,name,level,quality,gear_score,category,aliases
19700,崇高法杖,7,3,10,武器,崇高奶
19701,崇高法杖,7,4,11,武器,崇高奶
20392,巨斧,7,0,7,武器,
20393,巨斧,7,1,8,武器,
20394,巨斧,7,2,9,武器,
20395,巨斧,7,3,10,武器,
20396,巨斧,7,4,11,武器,
20917,巨锤,7,0,7,武器,
20918,巨锤,7,1,8,武器,
20919,巨锤,7,2,9,武器,
20920,巨锤,7,3,10,武器,
20921,巨锤,7,4,11,武器,
19547,巫师法杖,7,0,7,武器,"黑洞,黑洞奥"
19548,巫师法杖,7,1,8,武器,"黑洞,黑洞奥"
19549,巫师法杖,7,2,9,武器,"黑洞,黑洞奥"
19550,巫师法杖,7,3,10,武器,"黑洞,黑洞奥"
19551,巫师法杖,7,4,11,武器,"黑洞,黑洞奥"
18722,巴顿弓,7,0,7,武器,
18723,巴顿弓,7,1,8,武器,
18724,巴顿弓,7,2,9,武器,
18725,巴顿弓,7,3,10,武器,
18726,巴顿弓,7,4,11,武器,
18597,弓箭,7,0,7,武器,
18598,弓箭,7,1,8,武器,
18599,弓箭,7,2,9,武器,
18600,弓箭,7,3,10,武器,
18601,弓箭,7,4,11,武器,
19897,德鲁伊法杖,7,0,7,武器,
19898,德鲁伊法杖,7,1,8,武器,
19899,德鲁伊法杖,7,2,9,武器,
19900,德鲁伊法杖,7,3,10,武器,
19901,德鲁伊法杖,7,4,11,武器,
20097,恶魔之牙,7,0,7,武器,
20098,恶魔之牙,7,1,8,武器,
20099,恶魔之牙,7,2,9,武器,
20100,恶魔之牙,7,3,10,武器,
20101,恶魔之牙,7,4,11,武器,
18997,恶魔法杖,7,0,7,武器,
18998,恶魔法杖,7,1,8,武器,
18999,恶魔法杖,7,2,9,武器,
19000,恶魔法杖,7,3,10,武器,
19001,恶魔法杖,7,4,11,武器,
18847,愁怨连弩,7,0,7,武器,地雷弩
18848,愁怨连弩,7,1,8,武器,地雷弩
18849,愁怨连弩,7,2,9,武器,地雷弩
18850,愁怨连弩,7,3,10,武器,地雷弩
18851,愁怨连弩,7,4,11,武器,地雷弩
18622,战弓,7,0,7,武器,
18623,战弓,7,1,8,武器,
18624,战弓,7,2,9,武器,
18625,战弓,7,3,10,武器,
18626,战弓,7,4,11,武器,
20417,战戟,7,0,7,武器,
20418,战戟,7,1,8,武器,
20419,战戟,7,2,9,武器,
20420,战戟,7,3,10,武器,
20421,战戟,7,4,11,武器,
21217,战斗护腕,7,0,7,武器,
21218,战斗护腕,7,1,8,武器,
21219,战斗护腕,7,2,9,武器,
21220,战斗护腕,7,3,10,武器,
21221,战斗护腕,7,4,11,武器,
20367,战斧,7,0,7,武器,
20368,战斧,7,1,8,武器,
20369,战斧,7,2,9,武器,
20370,战斧,7,3,10,武器,
20371,战斧,7,4,11,武器,
20692,拥王阔刃大剑,7,0,7,武器,
20693,拥王阔刃大剑,7,1,8,武器,
20694,拥王阔刃大剑,7,2,9,武器,
20695,拥王阔刃大剑,7,3,10,武器,
20696,拥王阔刃大剑,7,4,11,武器,
20942,撼墓之锤,7,0,7,武器,
20943,撼墓之锤,7,1,8,武器,
20944,撼墓之锤,7,2,9,武器,
20945,撼墓之锤,7,3,10,武器,
20946,撼墓之锤,7,4,11,武器,
19772,救赎法杖,7,0,7,武器,"弹弹奶,奶球法杖"
19773,救赎法杖,7,1,8,武器,"弹弹奶,奶球法杖"
19774,救赎法杖,7,2,9,武器,"弹弹奶,奶球法杖"
19775,救赎法杖,7,3,10,武器,"弹弹奶,奶球法杖"
19776,救赎法杖,7,4,11,武器,"弹弹奶,奶球法杖"
17794,斧头,7,0,7,武器,
21603,斧头,7,1,8,武器,
21604,斧头,7,2,9,武器,
21605,斧头,7,3,10,武器,
21606,斧头,7,4,11,武器,
20642,断水剑,7,0,7,武器,断水
20643,断水剑,7,1,8,武器,断水
20644,断水剑,7,2,9,武器,断水
20645,断水剑,7,3,10,武器,断水
20646,断水剑,7,4,11,武器,断水
21092,晨星,7,0,7,武器,
21093,晨星,7,1,8,武器,
21094,晨星,7,2,9,武器,
21095,晨星,7,3,10,武器,
21096,晨星,7,4,11,武器,
19272,暮歌之戒,7,0,7,武器,火鸟
19273,暮歌之戒,7,1,8,武器,火鸟
19274,暮歌之戒,7,2,9,武器,火鸟
19275,暮歌之戒,7,3,10,武器,火鸟
19276,暮歌之戒,7,4,11,武器,火鸟
19322,杰出天霜法杖,7,0,7,武器,
19323,杰出天霜法杖,7,1,8,武器,
19324,杰出天霜法杖,7,2,9,武器,
19325,杰出天霜法杖,7,3,10,武器,
19326,杰出天霜法杖,7,4,11,武器,
19497,杰出奥术法杖,7,0,7,武器,
19498,杰出奥术法杖,7,1,8,武器,
19499,杰出奥术法杖,7,2,9,武器,
19500,杰出奥术法杖,7,3,10,武器,
19501,杰出奥术法杖,7,4,11,武器,
19147,杰出火焰法杖,7,0,7,武器,
19148,杰出火焰法杖,7,1,8,武器,
19149,杰出火焰法杖,7,2,9,武器,
19150,杰出火焰法杖,7,3,10,武器,
19151,杰出火焰法杖,7,4,11,武器,
19672,杰出神圣法杖,7,0,7,武器,跪地奶
19673,杰出神圣法杖,7,1,8,武器,跪地奶
19674,杰出神圣法杖,7,2,9,武器,跪地奶
19675,杰出神圣法杖,7,3,10,武器,跪地奶
19676,杰出神圣法杖,7,4,11,武器,跪地奶
19847,杰出自然法杖,7,0,7,武器,
19848,杰出自然法杖,7,1,8,武器,
19849,杰出自然法杖,7,2,9,武器,
19850,杰出自然法杖,7,3,10,武器,
19851,杰出自然法杖,7,4,11,武器,
18972,杰出诅咒法杖,7,0,7,武器,
18973,杰出诅咒法杖,7,1,8,武器,
18974,杰出诅咒法杖,7,2,9,武器,
18975,杰出诅咒法杖,7,3,10,武器,
18976,杰出诅咒法杖,7,4,11,武器,
21192,格斗手套,7,0,7,武器,
21193,格斗手套,7,1,8,武器,
21194,格斗手套,7,2,9,武器,
21195,格斗手套,7,3,10,武器,
21196,格斗手套,7,4,11,武器,
21117,梦魇锤杖,7,0,7,武器,缩小锤
21118,梦魇锤杖,7,1,8,武器,缩小锤
21119,梦魇锤杖,7,2,9,武器,缩小锤
21120,梦魇锤杖,7,3,10,武器,缩小锤
21121,梦魇锤杖,7,4,11,武器,缩小锤
21017,正义之手大锤,7,0,7,武器,"转锤,转转锤"
21018,正义之手大锤,7,1,8,武器,"转锤,转转锤"
21019,正义之手大锤,7,2,9,武器,"转锤,转转锤"
21020,正义之手大锤,7,3,10,武器,"转锤,转转锤"
21021,正义之手大锤,7,4,11,武器,"转锤,转转锤"
19422,永霜冰棱,7,0,7,武器,冰菠萝
19423,永霜冰棱,7,1,8,武器,冰菠萝
19424,永霜冰棱,7,2,9,武器,冰菠萝
19425,永霜冰棱,7,3,10,武器,冰菠萝
19426,永霜冰棱,7,4,11,武器,冰菠萝
19722,注魂法杖,7,0,7,武器,
19723,注魂法杖,7,1,8,武器,
19724,注魂法杖,7,2,9,武器,
19725,注魂法杖,7,3,10,武器,
19726,注魂法杖,7,4,11,武器,
19122,火焰法杖,7,0,7,武器,
19123,火焰法杖,7,1,8,武器,
19124,火焰法杖,7,2,9,武器,
19125,火焰法杖,7,3,10,武器,
19126,火焰法杖,7,4,11,武器,
20817,灵魂之镰,7,0,7,武器,吹风棍
20818,灵魂之镰,7,1,8,武器,吹风棍
20819,灵魂之镰,7,2,9,武器,吹风棍
20820,灵魂之镰,7,3,10,武器,吹风棍
20821,灵魂之镰,7,4,11,武器,吹风棍
19947,灾荒法杖,7,0,7,武器,小鹿奶
19948,灾荒法杖,7,1,8,武器,小鹿奶
19949,灾荒法杖,7,2,9,武器,小鹿奶
19950,灾荒法杖,7,3,10,武器,小鹿奶
19951,灾荒法杖,7,4,11,武器,小鹿奶
19222,炎狱法杖,7,0,7,武器,
19223,炎狱法杖,7,1,8,武器,
19224,炎狱法杖,7,2,9,武器,
19225,炎狱法杖,7,3,10,武器,
19226,炎狱法杖,7,4,11,武器,
19247,炙天法杖,7,0,7,武器,火龙卷
19248,炙天法杖,7,1,8,武器,火龙卷
19249,炙天法杖,7,2,9,武器,火龙卷
19250,炙天法杖,7,3,10,武器,火龙卷
19251,炙天法杖,7,4,11,武器,火龙卷
21292,炼狱火之手,7,0,7,武器,
21293,炼狱火之手,7,1,8,武器,
21294,炼狱火之手,7,2,9,武器,
21295,炼狱火之手,7,3,10,武器,
21296,炼狱火之手,7,4,11,武器,
21267,熊卫士之击,7,0,7,武器,
21268,熊卫士之击,7,1,8,武器,
21269,熊卫士之击,7,2,9,武器,
21270,熊卫士之击,7,3,10,武器,
21271,熊卫士之击,7,4,11,武器,
20492,熊爪神斧,7,0,7,武器,
20493,熊爪神斧,7,1,8,武器,
20494,熊爪神斧,7,2,9,武器,
20495,熊爪神斧,7,3,10,武器,
20496,熊爪神斧,7,4,11,武器,
19872,狂野法杖,7,0,7,武器,
19873,狂野法杖,7,1,8,武器,
19874,狂野法杖,7,2,9,武器,
19875,狂野法杖,7,3,10,武器,
19876,狂野法杖,7,4,11,武器,
19522,玄秘法杖,7,0,7,武器,
19523,玄秘法杖,7,1,8,武器,
19524,玄秘法杖,7,2,9,武器,
19525,玄秘法杖,7,3,10,武器,
19526,玄秘法杖,7,4,11,武器,
20617,王者之剑,7,0,7,武器,
20618,王者之剑,7,1,8,武器,
20619,王者之剑,7,2,9,武器,
20620,王者之剑,7,3,10,武器,
20621,王者之剑,7,4,11,武器,
19022,生咒法杖,7,0,7,武器,
19023,生咒法杖,7,1,8,武器,
19024,生咒法杖,7,2,9,武器,
19025,生咒法杖,7,3,10,武器,
19026,生咒法杖,7,4,11,武器,
19922,瘟病法杖,7,0,7,武器,
19923,瘟病法杖,7,1,8,武器,
19924,瘟病法杖,7,2,9,武器,
19925,瘟病法杖,7,3,10,武器,
19926,瘟病法杖,7,4,11,武器,
17784,石锤,7,0,7,武器,
21563,石锤,7,1,8,武器,
21564,石锤,7,2,9,武器,
21565,石锤,7,3,10,武器,
21566,石锤,7,4,11,武器,
17824,破坏锤,7,0,7,武器,
21723,破坏锤,7,1,8,武器,
21724,破坏锤,7,2,9,武器,
21725,破坏锤,7,3,10,武器,
21726,破坏锤,7,4,11,武器,
20342,破晓尖枪,7,0,7,武器,
20343,破晓尖枪,7,1,8,武器,
20344,破晓尖枪,7,2,9,武器,
20345,破晓尖枪,7,3,10,武器,
20346,破晓尖枪,7,4,11,武器,
18747,破雾之弓,7,0,7,武器,
18748,破雾之弓,7,1,8,武器,
18749,破雾之弓,7,2,9,武器,
18750,破雾之弓,7,3,10,武器,
18751,破雾之弓,7,4,11,武器,
19647,神圣法杖,7,0,7,武器,
19648,神圣法杖,7,1,8,武器,
19649,神圣法杖,7,2,9,武器,
19650,神圣法杖,7,3,10,武器,
19651,神圣法杖,7,4,11,武器,
19572,秘术法杖,7,0,7,武器,通道
19573,秘术法杖,7,1,8,武器,通道
19574,秘术法杖,7,2,9,武器,通道
19575,秘术法杖,7,3,10,武器,通道
19576,秘术法杖,7,4,11,武器,通道
20292,索魂尖枪,7,0,7,武器,
20293,索魂尖枪,7,1,8,武器,
20294,索魂尖枪,7,2,9,武器,
20295,索魂尖枪,7,3,10,武器,
20296,索魂尖枪,7,4,11,武器,
20442,腐蚀召唤神斧,7,0,7,武器,鸟斧
20443,腐蚀召唤神斧,7,1,8,武器,鸟斧
20444,腐蚀召唤神斧,7,2,9,武器,鸟斧
20445,腐蚀召唤神斧,7,3,10,武器,鸟斧
20446,腐蚀召唤神斧,7,4,11,武器,鸟斧
19822,自然法杖,7,0,7,武器,
19823,自然法杖,7,1,8,武器,
19824,自然法杖,7,2,9,武器,
19825,自然法杖,7,3,10,武器,
19826,自然法杖,7,4,11,武器,
19597,虚无轨迹,7,0,7,武器,"lucas,邪莲"
19598,虚无轨迹,7,1,8,武器,"lucas,邪莲"
19599,虚无轨迹,7,2,9,武器,"lucas,邪莲"
19600,虚无轨迹,7,3,10,武器,"lucas,邪莲"
19601,虚无轨迹,7,4,11,武器,"lucas,邪莲"
20517,裂域斧,7,0,7,武器,
20518,裂域斧,7,1,8,武器,
20519,裂域斧,7,2,9,武器,
20520,裂域斧,7,3,10,武器,
20521,裂域斧,7,4,11,武器,
20842,觅圣铁头棒,7,0,7,武器,"觅圣棍,金箍棒,定身棍"
20843,觅圣铁头棒,7,1,8,武器,"觅圣棍,金箍棒,定身棍"
20844,觅圣铁头棒,7,2,9,武器,"觅圣棍,金箍棒,定身棍"
20845,觅圣铁头棒,7,3,10,武器,"觅圣棍,金箍棒,定身棍"
20846,觅圣铁头棒,7,4,11,武器,"觅圣棍,金箍棒,定身棍"
19047,诅咒头颅,7,0,7,武器,
19048,诅咒头颅,7,1,8,武器,
19049,诅咒头颅,7,2,9,武器,
19050,诅咒头颅,7,3,10,武器,
19051,诅咒头颅,7,4,11,武器,
18947,诅咒法杖,7,0,7,武器,
18948,诅咒法杖,7,1,8,武器,
18949,诅咒法杖,7,2,9,武器,
18950,诅咒法杖,7,3,10,武器,
18951,诅咒法杖,7,4,11,武器,
19172,赤炎法杖,7,0,7,武器,
19173,赤炎法杖,7,1,8,武器,
19174,赤炎法杖,7,2,9,武器,
19175,赤炎法杖,7,3,10,武器,
19176,赤炎法杖,7,4,11,武器,
20467,赤炎镰刀,7,0,7,武器,镰刀
20468,赤炎镰刀,7,1,8,武器,镰刀
20469,赤炎镰刀,7,2,9,武器,镰刀
20470,赤炎镰刀,7,3,10,武器,镰刀
20471,赤炎镰刀,7,4,11,武器,镰刀
18822,轻便十字弓,7,0,7,武器,
18823,轻便十字弓,7,1,8,武器,
18824,轻便十字弓,7,2,9,武器,
18825,轻便十字弓,7,3,10,武器,
18826,轻便十字弓,7,4,11,武器,
20167,遏怒拳刃,7,0,7,武器,螃蟹爪
20168,遏怒拳刃,7,1,8,武器,螃蟹爪
20169,遏怒拳刃,7,2,9,武器,螃蟹爪
20170,遏怒拳刃,7,3,10,武器,螃蟹爪
20171,遏怒拳刃,7,4,11,武器,螃蟹爪
18797,重型十字弓,7,0,7,武器,
18798,重型十字弓,7,1,8,武器,
18799,重型十字弓,7,2,9,武器,
18800,重型十字弓,7,3,10,武器,
18801,重型十字弓,7,4,11,武器,
21067,重型锤杖,7,0,7,武器,
21068,重型锤杖,7,1,8,武器,
21069,重型锤杖,7,2,9,武器,
21070,重型锤杖,7,3,10,武器,
21071,重型锤杖,7,4,11,武器,
19197,野火法杖,7,0,7,武器,
19198,野火法杖,7,1,8,武器,
19199,野火法杖,7,2,9,武器,
19200,野火法杖,7,3,10,武器,
19201,野火法杖,7,4,11,武器,
20047,钩爪,7,0,7,武器,
20048,钩爪,7,1,8,武器,
20049,钩爪,7,2,9,武器,
20050,钩爪,7,3,10,武器,
20051,钩爪,7,4,11,武器,
20717,铁头棒,7,0,7,武器,
20718,铁头棒,7,1,8,武器,
20719,铁头棒,7,2,9,武器,
20720,铁头棒,7,3,10,武器,
20721,铁头棒,7,4,11,武器,
20742,铁棍,7,0,7,武器,
20743,铁棍,7,1,8,武器,
20744,铁棍,7,2,9,武器,
20745,铁棍,7,3,10,武器,
20746,铁棍,7,4,11,武器,
19972,铁须法杖,7,0,7,武器,
19973,铁须法杖,7,1,8,武器,
19974,铁须法杖,7,2,9,武器,
19975,铁须法杖,7,3,10,武器,
19976,铁须法杖,7,4,11,武器,
20867,锤子,7,0,7,武器,
20868,锤子,7,1,8,武器,
20869,锤子,7,2,9,武器,
20870,锤子,7,3,10,武器,
20871,锤子,7,4,11,武器,
21042,锤杖,7,0,7,武器,
21043,锤杖,7,1,8,武器,
21044,锤杖,7,2,9,武器,
21045,锤杖,7,3,10,武器,
21046,锤杖,7,4,11,武器,
20967,锻造之锤,7,0,7,武器,
20968,锻造之锤,7,1,8,武器,
20969,锻造之锤,7,2,9,武器,
20970,锻造之锤,7,3,10,武器,
20971,锻造之锤,7,4,11,武器,
17804,镰刀,7,0,7,武器,
21643,镰刀,7,1,8,武器,
21644,镰刀,7,2,9,武器,
21645,镰刀,7,3,10,武器,
21646,镰刀,7,4,11,武器,
20242,长刀,7,0,7,武器,
20243,长刀,7,1,8,武器,
20244,长刀,7,2,9,武器,
20245,长刀,7,3,10,武器,
20246,长刀,7,4,11,武器,
18647,长弓,7,0,7,武器,
18648,长弓,7,1,8,武器,
18649,长弓,7,2,9,武器,
18650,长弓,7,3,10,武器,
18651,长弓,7,4,11,武器,
20217,长枪,7,0,7,武器,
20218,长枪,7,1,8,武器,
20219,长枪,7,2,9,武器,
20220,长枪,7,3,10,武器,
20221,长枪,7,4,11,武器,
20192,长矛,7,0,7,武器,
20193,长矛,7,1,8,武器,
20194,长矛,7,2,9,武器,
20195,长矛,7,3,10,武器,
20196,长矛,7,4,11,武器,
20892,长锤,7,0,7,武器,
20893,长锤,7,1,8,武器,
20894,长锤,7,2,9,武器,
20895,长锤,7,3,10,武器,
20896,长锤,7,4,11,武器,
20567,阔刃大剑,7,0,7,武器,
20568,阔刃大剑,7,1,8,武器,
20569,阔刃大剑,7,2,9,武器,
20570,阔刃大剑,7,3,10,武器,
20571,阔刃大剑,7,4,11,武器,
20542,阔剑,7,0,7,武器,
20543,阔剑,7,1,8,武器,
20544,阔剑,7,2,9,武器,
20545,阔剑,7,3,10,武器,
20546,阔剑,7,4,11,武器,
21342,阿瓦隆之拳,7,0,7,武器,"隆拳,阿瓦隆拳套"
21343,阿瓦隆之拳,7,1,8,武器,"隆拳,阿瓦隆拳套"
21344,阿瓦隆之拳,7,2,9,武器,"隆拳,阿瓦隆拳套"
21345,阿瓦隆之拳,7,3,10,武器,"隆拳,阿瓦隆拳套"
21346,阿瓦隆之拳,7,4,11,武器,"隆拳,阿瓦隆拳套"
17819,阿瓦隆剥皮刀,7,0,7,武器,
21703,阿瓦隆剥皮刀,7,1,8,武器,
21704,阿瓦隆剥皮刀,7,2,9,武器,
21705,阿瓦隆剥皮刀,7,3,10,武器,
21706,阿瓦隆剥皮刀,7,4,11,武器,
17779,阿瓦隆十字镐,7,0,7,武器,
21543,阿瓦隆十字镐,7,1,8,武器,
21544,阿瓦隆十字镐,7,2,9,武器,
21545,阿瓦隆十字镐,7,3,10,武器,
21546,阿瓦隆十字镐,7,4,11,武器,
17799,阿瓦隆斧,7,0,7,武器,
21623,阿瓦隆斧,7,1,8,武器,
21624,阿瓦隆斧,7,2,9,武器,
21625,阿瓦隆斧,7,3,10,武器,
21626,阿瓦隆斧,7,4,11,武器,
17789,阿瓦隆石锤,7,0,7,武器,
21583,阿瓦隆石锤,7,1,8,武器,
21584,阿瓦隆石锤,7,2,9,武器,
21585,阿瓦隆石锤,7,3,10,武器,
21586,阿瓦隆石锤,7,4,11,武器,
17829,阿瓦隆破坏锤,7,0,7,武器,
21743,阿瓦隆破坏锤,7,1,8,武器,
21744,阿瓦隆破坏锤,7,2,9,武器,
21745,阿瓦隆破坏锤,7,3,10,武器,
21746,阿瓦隆破坏锤,7,4,11,武器,
17809,阿瓦隆镰刀,7,0,7,武器,
21663,阿瓦隆镰刀,7,1,8,武器,
21664,阿瓦隆镰刀,7,2,9,武器,
21665,阿瓦隆镰刀,7,3,10,武器,
21666,阿瓦隆镰刀,7,4,11,武器,
17839,阿瓦隆鱼竿,7,0,7,武器,
21783,阿瓦隆鱼竿,7,1,8,武器,
21784,阿瓦隆鱼竿,7,2,9,武器,
21785,阿瓦隆鱼竿,7,3,10,武器,
21786,阿瓦隆鱼竿,7,4,11,武器,
19372,霜雪法杖,7,0,7,武器,
19373,霜雪法杖,7,1,8,武器,
19374,霜雪法杖,7,2,9,武器,
19375,霜雪法杖,7,3,10,武器,
19376,霜雪法杖,7,4,11,武器,
18872,霹雳连弩,7,0,7,武器,
18873,霹雳连弩,7,1,8,武器,
18874,霹雳连弩,7,2,9,武器,
18875,霹雳连弩,7,3,10,武器,
18876,霹雳连弩,7,4,11,武器,
17834,鱼竿,7,0,7,武器,
21763,鱼竿,7,1,8,武器,
21764,鱼竿,7,2,9,武器,
21765,鱼竿,7,3,10,武器,
21766,鱼竿,7,4,11,武器,
20267,鹭鸶长矛,7,0,7,武器,
20268,鹭鸶长矛,7,1,8,武器,
20269,鹭鸶长矛,7,2,9,武器,
20270,鹭鸶长矛,7,3,10,武器,
20271,鹭鸶长矛,7,4,11,武器,
20792,黑僧棍,7,0,7,武器,
20793,黑僧棍,7,1,8,武器,
20794,黑僧棍,7,2,9,武器,
20795,黑僧棍,7,3,10,武器,
20796,黑僧棍,7,4,11,武器,
20119,黑掌拳套,7,0,7,武器,
20120,黑掌拳套,7,1,8,武器,
20121,黑掌拳套,7,2,9,武器,
20122,黑掌拳套,7,3,10,武器,
23238,黑掌拳套,7,4,11,武器,
20322,三叉戟,8,0,8,武器,
20323,三叉戟,8,1,9,武器,
20324,三叉戟,8,2,10,武器,
20325,三叉戟,8,3,11,武器,
20326,三叉戟,8,4,12,武器,
21322,乌鸦之爪,8,0,8,武器,
21323,乌鸦之爪,8,1,9,武器,
21324,乌鸦之爪,8,2,10,武器,
21325,乌鸦之爪,8,3,11,武器,
21326,乌鸦之爪,8,4,12,武器,
18677,低语之弓,8,0,8,武器,
18678,低语之弓,8,1,9,武器,
18679,低语之弓,8,2,10,武器,
18680,低语之弓,8,3,11,武器,
18681,低语之弓,8,4,12,武器,
20147,冥使匕首,8,0,8,武器,
20148,冥使匕首,8,1,9,武器,
20149,冥使匕首,8,2,10,武器,
20150,冥使匕首,8,3,11,武器,
20151,冥使匕首,8,4,12,武器,
19452,冰嚎法杖,8,0,8,武器,
19453,冰嚎法杖,8,1,9,武器,
19454,冰嚎法杖,8,2,10,武器,
19455,冰嚎法杖,8,3,11,武器,
19456,冰嚎法杖,8,4,12,武器,
19352,冰封法杖,8,0,8,武器,
19353,冰封法杖,8,1,9,武器,
19354,冰封法杖,8,2,10,武器,
19355,冰封法杖,8,3,11,武器,
19356,冰封法杖,8,4,12,武器,
19402,冰针法杖,8,0,8,武器,
19403,冰针法杖,8,1,9,武器,
19404,冰针法杖,8,2,10,武器,
19405,冰针法杖,8,3,11,武器,
19406,冰针法杖,8,4,12,武器,
17815,剥皮刀,8,0,8,武器,
21687,剥皮刀,8,1,9,武器,
21688,剥皮刀,8,2,10,武器,
21689,剥皮刀,8,3,11,武器,
21690,剥皮刀,8,4,12,武器,
20002,匕首,8,0,8,武器,单匕首
20003,匕首,8,1,9,武器,单匕首
20004,匕首,8,2,10,武器,单匕首
20005,匕首,8,3,11,武器,单匕首
20006,匕首,8,4,12,武器,单匕首
18777,十字弓,8,0,8,武器,
18778,十字弓,8,1,9,武器,
18779,十字弓,8,2,10,武器,
18780,十字弓,8,3,11,武器,
18781,十字弓,8,4,12,武器,
17775,十字镐,8,0,8,武器,
21527,十字镐,8,1,9,武器,
21528,十字镐,8,2,10,武器,
21529,十字镐,8,3,11,武器,
21530,十字镐,8,4,12,武器,
21147,卡姆兰锤杖,8,0,8,武器,
21148,卡姆兰锤杖,8,1,9,武器,
21149,卡姆兰锤杖,8,2,10,武器,
21150,卡姆兰锤杖,8,3,11,武器,
21151,卡姆兰锤杖,8,4,12,武器,
20672,双刀,8,0,8,武器,
20673,双刀,8,1,9,武器,
20674,双刀,8,2,10,武器,
20675,双刀,8,3,11,武器,
20676,双刀,8,4,12,武器,
20772,双刃棍,8,0,8,武器,
20773,双刃棍,8,1,9,武器,
20774,双刃棍,8,2,10,武器,
20775,双刃棍,8,3,11,武器,
20776,双刃棍,8,4,12,武器,
20597,双剑,8,0,8,武器,
20598,双剑,8,1,9,武器,
20599,双剑,8,2,10,武器,
20600,双剑,8,3,11,武器,
20601,双剑,8,4,12,武器,
20027,双匕首,8,0,8,武器,
20028,双匕首,8,1,9,武器,
20029,双匕首,8,2,10,武器,
20030,双匕首,8,3,11,武器,
20031,双匕首,8,4,12,武器,
19102,召影法杖,8,0,8,武器,
19103,召影法杖,8,1,9,武器,
19104,召影法杖,8,2,10,武器,
19105,召影法杖,8,3,11,武器,
19106,召影法杖,8,4,12,武器,
18702,哀啸之弓,8,0,8,武器,
18703,哀啸之弓,8,1,9,武器,
18704,哀啸之弓,8,2,10,武器,
18705,哀啸之弓,8,3,11,武器,
18706,哀啸之弓,8,4,12,武器,
18902,围城弓,8,0,8,武器,
18903,围城弓,8,1,9,武器,
18904,围城弓,8,2,10,武器,
18905,围城弓,8,3,11,武器,
18906,围城弓,8,4,12,武器,
19802,堕神法杖,8,0,8,武器,
19803,堕神法杖,8,1,9,武器,
19804,堕神法杖,8,2,10,武器,
19805,堕神法杖,8,3,11,武器,
19806,堕神法杖,8,4,12,武器,
19752,堕落法杖,8,0,8,武器,"fallen,堕落"
19753,堕落法杖,8,1,9,武器,"fallen,堕落"
19754,堕落法杖,8,2,10,武器,"fallen,堕落"
19755,堕落法杖,8,3,11,武器,"fallen,堕落"
19756,堕落法杖,8,4,12,武器,"fallen,堕落"
18927,塑能炮,8,0,8,武器,
18928,塑能炮,8,1,9,武器,
18929,塑能炮,8,2,10,武器,
18930,塑能炮,8,3,11,武器,
18931,塑能炮,8,4,12,武器,
19627,夜祷之戒,8,0,8,武器,
19628,夜祷之戒,8,1,9,武器,
19629,夜祷之戒,8,2,10,武器,
19630,夜祷之戒,8,3,11,武器,
19631,夜祷之戒,8,4,12,武器,
19077,天谴法杖,8,0,8,武器,
19078,天谴法杖,8,1,9,武器,
19079,天谴法杖,8,2,10,武器,
19080,天谴法杖,8,3,11,武器,
19081,天谴法杖,8,4,12,武器,
19302,天霜法杖,8,0,8,武器,
19303,天霜法杖,8,1,9,武器,
19304,天霜法杖,8,2,10,武器,
19305,天霜法杖,8,3,11,武器,
19306,天霜法杖,8,4,12,武器,
19477,奥术法杖,8,0,8,武器,单手奥
19478,奥术法杖,8,1,9,武器,单手奥
19479,奥术法杖,8,2,10,武器,单手奥
19480,奥术法杖,8,3,11,武器,单手奥
19481,奥术法杖,8,4,12,武器,单手奥
20997,守林木桩,8,0,8,武器,
20998,守林木桩,8,1,9,武器,
20999,守林木桩,8,2,10,武器,
21000,守林木桩,8,3,11,武器,
21001,守林木桩,8,4,12,武器,
21172,守誓双锤,8,0,8,武器,
21173,守誓双锤,8,1,9,武器,
21174,守誓双锤,8,2,10,武器,
21175,守誓双锤,8,3,11,武器,
21176,守誓双锤,8,4,12,武器,
21247,尖刺护手,8,0,8,武器,
21248,尖刺护手,8,1,9,武器,
21249,尖刺护手,8,2,10,武器,
21250,尖刺护手,8,3,11,武器,
21251,尖刺护手,8,4,12,武器,
19702,崇高法杖,8,0,8,武器,崇高奶
19703,崇高法杖,8,1,9,武器,崇高奶
19704,崇高法杖,8,2,10,武器,崇高奶
19705,崇高法杖,8,3,11,武器,崇高奶
19706,崇高法杖,8,4,12,武器,崇高奶
20922,巨锤,8,0,8,武器,
20923,巨锤,8,1,9,武器,
20924,巨锤,8,2,10,武器,
20925,巨锤,8,3,11,武器,
20926,巨锤,8,4,12,武器,
19552,巫师法杖,8,0,8,武器,"黑洞,黑洞奥"
19553,巫师法杖,8,1,9,武器,"黑洞,黑洞奥"
19554,巫师法杖,8,2,10,武器,"黑洞,黑洞奥"
19555,巫师法杖,8,3,11,武器,"黑洞,黑洞奥"
19556,巫师法杖,8,4,12,武器,"黑洞,黑洞奥"
18727,巴顿弓,8,0,8,武器,
18728,巴顿弓,8,1,9,武器,
18729,巴顿弓,8,2,10,武器,
18730,巴顿弓,8,3,11,武器,
18731,巴顿弓,8,4,12,武器,
18602,弓箭,8,0,8,武器,
18603,弓箭,8,1,9,武器,
18604,弓箭,8,2,10,武器,
18605,弓箭,8,3,11,武器,
18606,弓箭,8,4,12,武器,
19902,德鲁伊法杖,8,0,8,武器,
19903,德鲁伊法杖,8,1,9,武器,
19904,德鲁伊法杖,8,2,10,武器,
